timestamp,run_label,engine,scenario,time_seconds,memory_mb,cpu_count,cpu_count_logical,cpu_name,cpu_freq_mhz,memory_total_gb,memory_available_gb
2025-10-26T06:03:08.754308,batch,pandas-pyarrow,large,3.6427,1440.28,6,12,,4121,31.26,8.79
2025-10-26T06:03:08.754308,batch,pandas-pyarrow,xlarge,32.0548,13571.58,6,12,,4121,31.26,8.79
2025-10-26T06:06:45.238052,batch,pandas-pyarrow,small,0.3636,57.81,6,12,,4004,31.26,8.68
2025-10-26T06:06:45.238052,batch,pandas-pyarrow,medium,0.741,211.08,6,12,,4004,31.26,8.68
2025-10-26T06:06:45.238052,batch,pandas-pyarrow,large,4.4304,1440.26,6,12,,4004,31.26,8.68
2025-10-26T06:06:45.238052,batch,pandas-pyarrow,xlarge,32.9588,13571.58,6,12,,4004,31.26,8.68
2025-10-26T06:10:24.633016,batch,pandas-pyarrow,small,0.3684,57.81,6,12,,4203,31.26,8.94
2025-10-26T06:10:24.633016,batch,pandas-pyarrow,medium,1.0316,211.08,6,12,,4203,31.26,8.94
2025-10-26T06:10:24.633016,batch,pandas-pyarrow,large,4.172,1440.26,6,12,,4203,31.26,8.94
2025-10-26T06:10:24.633016,batch,pandas-pyarrow,xlarge,36.9548,13571.58,6,12,,4203,31.26,8.94
2025-10-26T06:14:07.781842,batch,pandas-pyarrow,small,0.2997,57.81,6,12,,3940,31.26,5.38
2025-10-26T06:14:07.781842,batch,pandas-pyarrow,medium,1.4634,211.08,6,12,,3940,31.26,5.38
2025-10-26T06:14:07.781842,batch,pandas-pyarrow,large,3.4328,1440.26,6,12,,3940,31.26,5.38
2025-10-26T06:14:07.781842,batch,pandas-pyarrow,xlarge,32.33,13571.58,6,12,,3940,31.26,5.38
2025-10-26T06:17:45.979745,batch,pandas-pyarrow,small,0.3941,57.81,6,12,,4031,31.26,8.73
2025-10-26T06:17:45.979745,batch,pandas-pyarrow,medium,1.1629,211.08,6,12,,4031,31.26,8.73
2025-10-26T06:17:45.979745,batch,pandas-pyarrow,large,3.6364,1440.28,6,12,,4031,31.26,8.73
2025-10-26T06:17:45.979745,batch,pandas-pyarrow,xlarge,32.3036,13571.58,6,12,,4031,31.26,8.73
2025-10-26T06:21:18.191499,batch,pandas-pyarrow,small,0.2611,57.81,6,12,,3935,31.26,4.39
2025-10-26T06:21:18.191499,batch,pandas-pyarrow,medium,0.7444,211.1,6,12,,3935,31.26,4.39
2025-10-26T06:21:18.191499,batch,pandas-pyarrow,large,3.4396,1440.28,6,12,,3935,31.26,4.39
2025-10-26T06:21:18.191499,batch,pandas-pyarrow,xlarge,33.9122,13571.58,6,12,,3935,31.26,4.39
2025-10-26T06:24:50.616378,batch,pandas-pyarrow,small,0.3158,57.81,6,12,,4277,31.26,8.63
2025-10-26T06:24:50.616378,batch,pandas-pyarrow,medium,0.8546,211.08,6,12,,4277,31.26,8.63
2025-10-26T06:24:50.616378,batch,pandas-pyarrow,large,5.889,1440.26,6,12,,4277,31.26,8.63
2025-10-26T06:24:50.616378,batch,pandas-pyarrow,xlarge,32.3267,13571.58,6,12,,4277,31.26,8.63
2025-10-26T06:28:26.374303,batch,pandas-pyarrow,small,0.2617,57.81,6,12,,3998,31.26,6.69
2025-10-26T06:28:26.374303,batch,pandas-pyarrow,medium,0.8271,211.1,6,12,,3998,31.26,6.69
2025-10-26T06:28:26.374303,batch,pandas-pyarrow,large,3.6313,1440.26,6,12,,3998,31.26,6.69
